date,price_sterling,,
14/08/2018,53,14,
14/08/2018,56,15,
14/08/2018,58,16,
14/08/2018,66,17,
14/08/2018,68,18,
14/08/2018,70,19,
14/08/2018,67,20,
14/08/2018,66,21,
14/08/2018,55.13,22,
15/08/2018,60.06,23,
15/08/2018,55.93,0,
15/08/2018,52.1,1,
15/08/2018,51.29,2,
15/08/2018,47.09,3,
15/08/2018,49.9,4,
15/08/2018,50.9,5,
15/08/2018,53.93,6,
15/08/2018,58.3,7,
15/08/2018,78.64,8,
15/08/2018,79.95,9,
15/08/2018,69.2,10,
15/08/2018,62,11,
15/08/2018,57.5,12,
15/08/2018,52.53,13,
15/08/2018,51.06,14,
15/08/2018,52.08,15,
15/08/2018,59,16,
15/08/2018,62.3,17,
15/08/2018,66,18,
15/08/2018,59.77,19,
15/08/2018,59.61,20,
15/08/2018,58.53,21,
15/08/2018,50.9,22,
16/08/2018,58,23,
16/08/2018,51.96,0,
16/08/2018,50.97,1,
16/08/2018,49.94,2,
16/08/2018,48.91,3,
16/08/2018,48.99,4,
16/08/2018,53,5,
16/08/2018,57.02,6,
16/08/2018,58,7,
16/08/2018,74.42,8,
16/08/2018,72.2,9,
16/08/2018,60,10,
16/08/2018,54.99,11,
16/08/2018,52.4,12,
16/08/2018,50,13,
16/08/2018,46.99,14,
16/08/2018,48.44,15,
16/08/2018,57.32,16,
16/08/2018,63.3,17,
16/08/2018,70,18,
16/08/2018,74.9,19,
16/08/2018,78.99,20,
16/08/2018,75,21,
16/08/2018,55.11,22,
17/08/2018,59.93,23,
17/08/2018,51.97,0,
17/08/2018,50,1,
17/08/2018,48,2,
17/08/2018,47.08,3,
17/08/2018,49.98,4,
17/08/2018,52.26,5,
17/08/2018,58.05,6,
17/08/2018,60.8,7,
17/08/2018,80,8,
17/08/2018,78,9,
17/08/2018,70,10,
17/08/2018,57.17,11,
17/08/2018,54.68,12,
17/08/2018,55,13,
17/08/2018,50.11,14,
17/08/2018,52.78,15,
17/08/2018,58.12,16,
17/08/2018,65,17,
17/08/2018,66.33,18,
17/08/2018,66.8,19,
17/08/2018,60.2,20,
17/08/2018,59,21,
17/08/2018,50,22,
18/08/2018,57.58,23,
18/08/2018,51.19,0,
18/08/2018,45.23,1,
18/08/2018,43.62,2,
18/08/2018,41.5,3,
18/08/2018,41.18,4,
18/08/2018,43.93,5,
18/08/2018,45.41,6,
18/08/2018,49.91,7,
18/08/2018,53.07,8,
18/08/2018,65,9,
18/08/2018,68,10,
18/08/2018,58,11,
18/08/2018,63.1,12,
18/08/2018,50.9,13,
18/08/2018,47.99,14,
18/08/2018,47.49,15,
18/08/2018,65,16,
18/08/2018,58,17,
18/08/2018,75.05,18,
18/08/2018,82.3,19,
18/08/2018,82,20,
18/08/2018,81.9,21,
18/08/2018,64,22,
19/08/2018,67.2,23,
19/08/2018,60.69,0,
19/08/2018,53.9,1,
19/08/2018,50,2,
19/08/2018,50,3,
19/08/2018,47.95,4,
19/08/2018,46.46,5,
19/08/2018,41.94,6,
19/08/2018,45,7,
19/08/2018,45,8,
19/08/2018,54.92,9,
19/08/2018,63,10,
19/08/2018,66.3,11,
19/08/2018,65.18,12,
19/08/2018,60,13,
19/08/2018,52.8,14,
19/08/2018,63.6,15,
19/08/2018,70.2,16,
19/08/2018,59.95,17,
19/08/2018,74,18,
19/08/2018,80,19,
19/08/2018,82.5,20,
19/08/2018,82,21,
19/08/2018,61.58,22,
20/08/2018,72.8,23,
20/08/2018,51.05,0,
20/08/2018,50.84,1,
20/08/2018,50.57,2,
20/08/2018,51.93,3,
20/08/2018,51.97,4,
20/08/2018,57.2,5,
20/08/2018,64.5,6,
20/08/2018,59.33,7,
20/08/2018,75.29,8,
20/08/2018,86,9,
20/08/2018,80.04,10,
20/08/2018,87.8,11,
20/08/2018,84.98,12,
20/08/2018,78.4,13,
20/08/2018,74,14,
20/08/2018,70,15,
20/08/2018,80.04,16,
20/08/2018,93,17,
20/08/2018,90,18,
20/08/2018,81,19,
20/08/2018,75.03,20,
20/08/2018,70,21,
20/08/2018,60.28,22,
21/08/2018,58.67,23,
21/08/2018,53.91,0,
21/08/2018,50.99,1,
21/08/2018,50.4,2,
21/08/2018,50.3,3,
21/08/2018,50.5,4,
21/08/2018,59.6,5,
21/08/2018,63.7,6,
21/08/2018,67.85,7,
21/08/2018,77.4,8,
21/08/2018,84,9,
21/08/2018,79,10,
21/08/2018,78.54,11,
21/08/2018,66.28,12,
21/08/2018,64.65,13,
21/08/2018,63.32,14,
21/08/2018,63.26,15,
21/08/2018,65.19,16,
21/08/2018,68.67,17,
21/08/2018,70.16,18,
21/08/2018,69.26,19,
21/08/2018,65.94,20,
21/08/2018,61,21,
21/08/2018,55.08,22,
22/08/2018,61.91,23,
22/08/2018,53.96,0,
22/08/2018,47.87,1,
22/08/2018,46,2,
22/08/2018,46.47,3,
22/08/2018,50.66,4,
22/08/2018,60.75,5,
22/08/2018,64.38,6,
22/08/2018,63.1,7,
22/08/2018,66.34,8,
22/08/2018,67.8,9,
22/08/2018,65,10,
22/08/2018,69.4,11,
22/08/2018,66,12,
22/08/2018,65.92,13,
22/08/2018,65.93,14,
22/08/2018,64.99,15,
22/08/2018,69.41,16,
22/08/2018,71.45,17,
22/08/2018,77.73,18,
22/08/2018,74.57,19,
22/08/2018,70.2,20,
22/08/2018,68.18,21,
22/08/2018,62.01,22,
23/08/2018,62.51,23,
23/08/2018,56.86,0,
23/08/2018,50.73,1,
23/08/2018,49.06,2,
23/08/2018,49.6,3,
23/08/2018,50.54,4,
23/08/2018,61.37,5,
23/08/2018,64.13,6,
23/08/2018,68.39,7,
23/08/2018,85.94,8,
23/08/2018,81.54,9,
23/08/2018,67.49,10,
23/08/2018,64.44,11,
23/08/2018,62.04,12,
23/08/2018,60.52,13,
23/08/2018,58.86,14,
23/08/2018,60.26,15,
23/08/2018,64.44,16,
23/08/2018,67.22,17,
23/08/2018,68.25,18,
23/08/2018,68.3,19,
23/08/2018,67.03,20,
23/08/2018,64.34,21,
23/08/2018,56.22,22,
24/08/2018,64,23,
24/08/2018,49.59,0,
24/08/2018,47.6,1,
24/08/2018,45.96,2,
24/08/2018,45.66,3,
24/08/2018,47.02,4,
24/08/2018,56.37,5,
24/08/2018,61.99,6,
24/08/2018,63.27,7,
24/08/2018,72.57,8,
24/08/2018,74,9,
24/08/2018,62.44,10,
24/08/2018,62.07,11,
24/08/2018,60,12,
24/08/2018,57.63,13,
24/08/2018,56.01,14,
24/08/2018,55,15,
24/08/2018,59.07,16,
24/08/2018,72,17,
24/08/2018,77,18,
24/08/2018,77.54,19,
24/08/2018,80,20,
24/08/2018,70.6,21,
24/08/2018,59.5,22,
25/08/2018,69.99,23,
25/08/2018,54.3,0,
25/08/2018,49.83,1,
25/08/2018,47.68,2,
25/08/2018,47.31,3,
25/08/2018,47.46,4,
25/08/2018,49.99,5,
25/08/2018,55,6,
25/08/2018,53.99,7,
25/08/2018,63,8,
25/08/2018,60.05,9,
25/08/2018,65.7,10,
25/08/2018,62.9,11,
25/08/2018,57,12,
25/08/2018,54.3,13,
25/08/2018,53.71,14,
25/08/2018,57.5,15,
25/08/2018,63.7,16,
25/08/2018,65,17,
25/08/2018,80.7,18,
25/08/2018,86.47,19,
25/08/2018,89.77,20,
25/08/2018,86.1,21,
25/08/2018,72,22,
26/08/2018,80,23,
26/08/2018,62,0,
26/08/2018,65,1,
26/08/2018,60,2,
26/08/2018,56.4,3,
26/08/2018,52.9,4,
26/08/2018,52.93,5,
26/08/2018,52.9,6,
26/08/2018,50,7,
26/08/2018,46.78,8,
26/08/2018,64,9,
26/08/2018,75,10,
26/08/2018,70,11,
26/08/2018,66.2,12,
26/08/2018,48,13,
26/08/2018,40,14,
26/08/2018,46,15,
26/08/2018,65.2,16,
26/08/2018,78.1,17,
26/08/2018,76,18,
26/08/2018,71.9,19,
26/08/2018,74.9,20,
26/08/2018,58.58,21,
26/08/2018,52.42,22,
27/08/2018,44.5,23,
27/08/2018,41.92,0,
27/08/2018,32.83,1,
27/08/2018,26.59,2,
27/08/2018,30,3,
27/08/2018,29.96,4,
27/08/2018,45.67,5,
27/08/2018,51.84,6,
27/08/2018,51.16,7,
27/08/2018,59.41,8,
27/08/2018,59.16,9,
27/08/2018,58.13,10,
27/08/2018,60.42,11,
27/08/2018,59.49,12,
27/08/2018,59.07,13,
27/08/2018,58.5,14,
27/08/2018,59.91,15,
27/08/2018,64.88,16,
27/08/2018,65.47,17,
27/08/2018,67.9,18,
27/08/2018,71.51,19,
27/08/2018,84,20,
27/08/2018,74.92,21,
27/08/2018,63.28,22,
28/08/2018,64.7,23,
28/08/2018,63,0,
28/08/2018,54.04,1,
28/08/2018,53.66,2,
28/08/2018,53.36,3,
28/08/2018,54,4,
28/08/2018,59.9,5,
28/08/2018,65.28,6,
28/08/2018,66.84,7,
28/08/2018,71,8,
28/08/2018,70,9,
28/08/2018,65.92,10,
28/08/2018,64.99,11,
28/08/2018,62.48,12,
28/08/2018,62.75,13,
28/08/2018,62.17,14,
28/08/2018,63.65,15,
28/08/2018,67.09,16,
28/08/2018,79.95,17,
28/08/2018,84.9,18,
28/08/2018,83.6,19,
28/08/2018,80.75,20,
28/08/2018,66.8,21,
28/08/2018,60,22,
29/08/2018,62.92,23,
29/08/2018,56.4,0,
29/08/2018,53.99,1,
29/08/2018,53.95,2,
29/08/2018,53.94,3,
29/08/2018,53.94,4,
29/08/2018,61.96,5,
29/08/2018,66.78,6,
29/08/2018,67.9,7,
29/08/2018,71.07,8,
29/08/2018,73.91,9,
29/08/2018,69.86,10,
29/08/2018,69.61,11,
29/08/2018,69.77,12,
29/08/2018,68.69,13,
29/08/2018,65.96,14,
29/08/2018,65.99,15,
29/08/2018,67,16,
29/08/2018,70.27,17,
29/08/2018,70.01,18,
29/08/2018,78.11,19,
29/08/2018,82.99,20,
29/08/2018,64.82,21,
29/08/2018,57.96,22,
30/08/2018,64,23,
30/08/2018,56.6,0,
30/08/2018,53.97,1,
30/08/2018,53.91,2,
30/08/2018,54.14,3,
30/08/2018,55.9,4,
30/08/2018,59.47,5,
30/08/2018,66.14,6,
30/08/2018,67.6,7,
30/08/2018,71.15,8,
30/08/2018,72,9,
30/08/2018,69.09,10,
30/08/2018,68.82,11,
30/08/2018,69.5,12,
30/08/2018,68.39,13,
30/08/2018,68.39,14,
30/08/2018,67.61,15,
30/08/2018,69.8,16,
30/08/2018,86.49,17,
30/08/2018,89,18,
30/08/2018,87,19,
30/08/2018,86.94,20,
30/08/2018,70.01,21,
30/08/2018,61.36,22,
31/08/2018,62.99,23,
31/08/2018,59.7,0,
31/08/2018,54.5,1,
31/08/2018,54.46,2,
31/08/2018,54.44,3,
31/08/2018,54.44,4,
31/08/2018,58.99,5,
31/08/2018,63.34,6,
31/08/2018,67.6,7,
31/08/2018,78.99,8,
31/08/2018,79,9,
31/08/2018,67.58,10,
31/08/2018,66.67,11,
31/08/2018,65.29,12,
31/08/2018,64.43,13,
31/08/2018,60,14,
31/08/2018,61.5,15,
31/08/2018,64.62,16,
31/08/2018,66.7,17,
31/08/2018,79.99,18,
31/08/2018,82,19,
31/08/2018,82.01,20,
31/08/2018,64.35,21,
31/08/2018,60,22,
01/09/2018,67.6,23,
01/09/2018,59.7,0,
01/09/2018,54.92,1,
01/09/2018,51.6,2,
01/09/2018,50,3,
01/09/2018,54,4,
01/09/2018,54.74,5,
01/09/2018,59.94,6,
01/09/2018,56.35,7,
01/09/2018,61.52,8,
01/09/2018,74.37,9,
01/09/2018,75,10,
01/09/2018,76.3,11,
01/09/2018,66,12,
01/09/2018,60,13,
01/09/2018,55.9,14,
01/09/2018,55,15,
01/09/2018,61,16,
01/09/2018,75,17,
01/09/2018,85,18,
01/09/2018,85,19,
01/09/2018,85,20,
01/09/2018,66.4,21,
01/09/2018,59.93,22,
02/09/2018,70,23,
02/09/2018,64.04,0,
02/09/2018,57.96,1,
02/09/2018,59.96,2,
02/09/2018,52.96,3,
02/09/2018,51.92,4,
02/09/2018,46.9,5,
02/09/2018,52.09,6,
02/09/2018,45.92,7,
02/09/2018,52.02,8,
02/09/2018,66,9,
02/09/2018,66,10,
02/09/2018,62,11,
02/09/2018,60,12,
02/09/2018,57,13,
02/09/2018,52.06,14,
02/09/2018,52,15,
02/09/2018,60,16,
02/09/2018,58.3,17,
02/09/2018,70,18,
02/09/2018,88,19,
02/09/2018,95,20,
02/09/2018,77.91,21,
02/09/2018,57.94,22,
03/09/2018,69.03,23,
03/09/2018,57.04,0,
03/09/2018,53.38,1,
03/09/2018,51.56,2,
03/09/2018,50,3,
03/09/2018,49.8,4,
03/09/2018,61.55,5,
03/09/2018,66.58,6,
03/09/2018,67.53,7,
03/09/2018,68.34,8,
03/09/2018,72.33,9,
03/09/2018,68.06,10,
03/09/2018,65.76,11,
03/09/2018,64,12,
03/09/2018,62,13,
03/09/2018,60.07,14,
03/09/2018,63,15,
03/09/2018,73.9,16,
03/09/2018,82.11,17,
03/09/2018,87.93,18,
03/09/2018,82.3,19,
03/09/2018,84,20,
03/09/2018,58.98,21,
03/09/2018,57.5,22,
04/09/2018,68.04,23,
04/09/2018,57.92,0,
04/09/2018,56.57,1,
04/09/2018,55.91,2,
04/09/2018,52.06,3,
04/09/2018,50.7,4,
04/09/2018,59.98,5,
04/09/2018,67.32,6,
04/09/2018,68.86,7,
04/09/2018,71,8,
04/09/2018,75.1,9,
04/09/2018,68.21,10,
04/09/2018,66.29,11,
04/09/2018,65.03,12,
04/09/2018,63.89,13,
04/09/2018,63.65,14,
04/09/2018,65.01,15,
04/09/2018,76.94,16,
04/09/2018,87.3,17,
04/09/2018,87.34,18,
04/09/2018,77.9,19,
04/09/2018,76.2,20,
04/09/2018,63.89,21,
04/09/2018,57,22,
05/09/2018,66.01,23,
05/09/2018,57,0,
05/09/2018,53.94,1,
05/09/2018,53.96,2,
05/09/2018,52.06,3,
05/09/2018,52.02,4,
05/09/2018,65.91,5,
05/09/2018,69.81,6,
05/09/2018,70.84,7,
05/09/2018,74.44,8,
05/09/2018,79.09,9,
05/09/2018,71.1,10,
05/09/2018,69.37,11,
05/09/2018,66.49,12,
05/09/2018,66,13,
05/09/2018,64,14,
05/09/2018,68.2,15,
05/09/2018,70.6,16,
05/09/2018,80,17,
05/09/2018,83.94,18,
05/09/2018,82.34,19,
05/09/2018,83.1,20,
05/09/2018,64.61,21,
05/09/2018,57.9,22,
06/09/2018,65,23,
06/09/2018,59.99,0,
06/09/2018,57.95,1,
06/09/2018,55.92,2,
06/09/2018,53.96,3,
06/09/2018,54.06,4,
06/09/2018,63.79,5,
06/09/2018,67.08,6,
06/09/2018,68.02,7,
06/09/2018,72.88,8,
06/09/2018,74.81,9,
06/09/2018,69.49,10,
06/09/2018,67.96,11,
06/09/2018,67.6,12,
06/09/2018,64.96,13,
06/09/2018,64.28,14,
06/09/2018,65.75,15,
06/09/2018,70,16,
06/09/2018,82,17,
06/09/2018,82,18,
06/09/2018,78,19,
06/09/2018,78,20,
06/09/2018,68,21,
06/09/2018,57.32,22,
07/09/2018,67,23,
07/09/2018,60.94,0,
07/09/2018,57.95,1,
07/09/2018,56.94,2,
07/09/2018,55,3,
07/09/2018,54.97,4,
07/09/2018,60.94,5,
07/09/2018,68.23,6,
07/09/2018,74.15,7,
07/09/2018,83.51,8,
07/09/2018,79,9,
07/09/2018,70,10,
07/09/2018,65.48,11,
07/09/2018,62,12,
07/09/2018,59,13,
07/09/2018,56.41,14,
07/09/2018,55.99,15,
07/09/2018,60.7,16,
07/09/2018,78.62,17,
07/09/2018,87.92,18,
07/09/2018,90,19,
07/09/2018,91.5,20,
07/09/2018,78,21,
07/09/2018,60.21,22,
08/09/2018,72.03,23,
08/09/2018,74,0,
08/09/2018,65,1,
08/09/2018,59.98,2,
08/09/2018,58.5,3,
08/09/2018,58.43,4,
08/09/2018,58.49,5,
08/09/2018,60.8,6,
08/09/2018,64.95,7,
08/09/2018,69.4,8,
08/09/2018,80,9,
08/09/2018,79,10,
08/09/2018,78,11,
08/09/2018,74.37,12,
08/09/2018,63.9,13,
08/09/2018,57,14,
08/09/2018,57.53,15,
08/09/2018,63.09,16,
08/09/2018,76.3,17,
08/09/2018,83.5,18,
08/09/2018,86,19,
08/09/2018,84.96,20,
08/09/2018,74.33,21,
08/09/2018,61.34,22,
09/09/2018,80,23,
09/09/2018,70.11,0,
09/09/2018,57.95,1,
09/09/2018,60.94,2,
09/09/2018,56,3,
09/09/2018,55,4,
09/09/2018,54.99,5,
09/09/2018,49,6,
09/09/2018,58,7,
09/09/2018,60.38,8,
09/09/2018,76,9,
09/09/2018,79.94,10,
09/09/2018,77.9,11,
09/09/2018,67.02,12,
09/09/2018,59.5,13,
09/09/2018,53.6,14,
09/09/2018,50,15,
09/09/2018,59.5,16,
09/09/2018,67.3,17,
09/09/2018,81.7,18,
09/09/2018,89.99,19,
09/09/2018,90.5,20,
09/09/2018,70,21,
09/09/2018,61.54,22,
10/09/2018,64,23,
10/09/2018,56,0,
10/09/2018,52.99,1,
10/09/2018,52,2,
10/09/2018,46,3,
10/09/2018,52.96,4,
10/09/2018,64.66,5,
10/09/2018,71.1,6,
10/09/2018,69.21,7,
10/09/2018,74.7,8,
10/09/2018,76.97,9,
10/09/2018,72.03,10,
10/09/2018,72.1,11,
10/09/2018,67,12,
10/09/2018,60,13,
10/09/2018,60,14,
10/09/2018,63,15,
10/09/2018,75.3,16,
10/09/2018,90,17,
10/09/2018,94.91,18,
10/09/2018,90,19,
10/09/2018,81.3,20,
10/09/2018,64.37,21,
10/09/2018,53.87,22,
11/09/2018,51.6,23,
11/09/2018,45.58,0,
11/09/2018,42.16,1,
11/09/2018,40,2,
11/09/2018,36.78,3,
11/09/2018,42.3,4,
11/09/2018,56.64,5,
11/09/2018,66.4,6,
11/09/2018,67.7,7,
11/09/2018,70.89,8,
11/09/2018,71.02,9,
11/09/2018,65.18,10,
11/09/2018,68.06,11,
11/09/2018,75,12,
11/09/2018,67.84,13,
11/09/2018,64.58,14,
11/09/2018,70.66,15,
11/09/2018,79,16,
11/09/2018,79.93,17,
11/09/2018,86,18,
11/09/2018,88.86,19,
11/09/2018,86,20,
11/09/2018,67.53,21,
11/09/2018,61.01,22,
12/09/2018,71.7,23,
12/09/2018,60.2,0,
12/09/2018,54.92,1,
12/09/2018,53.5,2,
12/09/2018,52.98,3,
12/09/2018,54.9,4,
12/09/2018,67,5,
12/09/2018,74.46,6,
12/09/2018,69.3,7,
12/09/2018,76,8,
12/09/2018,78.16,9,
12/09/2018,73.04,10,
12/09/2018,75,11,
12/09/2018,73.9,12,
12/09/2018,71.1,13,
12/09/2018,66.04,14,
12/09/2018,63.14,15,
12/09/2018,77,16,
12/09/2018,88,17,
12/09/2018,92,18,
12/09/2018,90,19,
12/09/2018,89.95,20,
12/09/2018,69.05,21,
12/09/2018,61.6,22,
13/09/2018,75.06,23,
13/09/2018,65.05,0,
13/09/2018,59.68,1,
13/09/2018,54.56,2,
13/09/2018,53.94,3,
13/09/2018,53.97,4,
13/09/2018,65.69,5,
13/09/2018,72.37,6,
13/09/2018,74.02,7,
13/09/2018,72.86,8,
13/09/2018,71.87,9,
13/09/2018,67.59,10,
13/09/2018,66.65,11,
13/09/2018,65.48,12,
13/09/2018,65.14,13,
13/09/2018,64.4,14,
13/09/2018,63.4,15,
13/09/2018,68.96,16,
13/09/2018,71.4,17,
13/09/2018,83.9,18,
13/09/2018,91.12,19,
13/09/2018,89.93,20,
13/09/2018,73.36,21,
13/09/2018,64,22,
14/09/2018,74.53,23,
14/09/2018,65,0,
14/09/2018,62,1,
14/09/2018,57.91,2,
14/09/2018,55.91,3,
14/09/2018,54.05,4,
14/09/2018,64.62,5,
14/09/2018,68.5,6,
14/09/2018,72,7,
14/09/2018,79.59,8,
14/09/2018,76.4,9,
14/09/2018,69.71,10,
14/09/2018,66.15,11,
14/09/2018,61.8,12,
14/09/2018,60.08,13,
14/09/2018,59.01,14,
14/09/2018,57.45,15,
14/09/2018,65,16,
14/09/2018,72,17,
14/09/2018,80,18,
14/09/2018,87.98,19,
14/09/2018,86.02,20,
14/09/2018,70,21,
14/09/2018,64.06,22,
15/09/2018,68.75,23,
15/09/2018,57.92,0,
15/09/2018,53.98,1,
15/09/2018,52.02,2,
15/09/2018,50.2,3,
15/09/2018,54.96,4,
15/09/2018,59.97,5,
15/09/2018,68,6,
15/09/2018,61.92,7,
15/09/2018,69.1,8,
15/09/2018,80,9,
15/09/2018,78.99,10,
15/09/2018,70,11,
15/09/2018,68,12,
15/09/2018,55.07,13,
15/09/2018,54.92,14,
15/09/2018,56.52,15,
15/09/2018,60,16,
15/09/2018,75.04,17,
15/09/2018,84.97,18,
15/09/2018,86,19,
15/09/2018,77,20,
15/09/2018,60.8,21,
15/09/2018,56.6,22,
16/09/2018,53.97,23,
16/09/2018,45.51,0,
16/09/2018,40.47,1,
16/09/2018,34.09,2,
16/09/2018,30.32,3,
16/09/2018,25,4,
16/09/2018,28.56,5,
16/09/2018,32.1,6,
16/09/2018,38.4,7,
16/09/2018,41.63,8,
16/09/2018,51,9,
16/09/2018,74.93,10,
16/09/2018,58,11,
16/09/2018,66,12,
16/09/2018,67.2,13,
16/09/2018,66.9,14,
16/09/2018,60.85,15,
16/09/2018,65.97,16,
16/09/2018,70.8,17,
16/09/2018,86.91,18,
16/09/2018,92,19,
16/09/2018,89.99,20,
16/09/2018,75.2,21,
16/09/2018,61.9,22,
17/09/2018,63.84,23,
17/09/2018,56.2,0,
17/09/2018,53.03,1,
17/09/2018,56.92,2,
17/09/2018,56,3,
17/09/2018,56.94,4,
17/09/2018,64.04,5,
17/09/2018,70,6,
17/09/2018,80,7,
17/09/2018,85,8,
17/09/2018,84.93,9,
17/09/2018,73,10,
17/09/2018,63.2,11,
17/09/2018,60.86,12,
17/09/2018,58.52,13,
17/09/2018,58.5,14,
17/09/2018,59.04,15,
17/09/2018,65.11,16,
17/09/2018,70,17,
17/09/2018,72.79,18,
17/09/2018,74.44,19,
17/09/2018,64,20,
17/09/2018,56,21,
17/09/2018,20,22,
18/09/2018,59.93,23,
18/09/2018,49.96,0,
18/09/2018,40.49,1,
18/09/2018,37.76,2,
18/09/2018,39.5,3,
18/09/2018,41.91,4,
18/09/2018,55.32,5,
18/09/2018,70.1,6,
18/09/2018,84.08,7,
18/09/2018,85.5,8,
18/09/2018,84,9,
18/09/2018,78.99,10,
18/09/2018,61,11,
18/09/2018,55.48,12,
18/09/2018,54,13,
18/09/2018,51.34,14,
18/09/2018,52.81,15,
18/09/2018,61.05,16,
18/09/2018,73.08,17,
18/09/2018,79.92,18,
18/09/2018,85.9,19,
18/09/2018,81,20,
18/09/2018,61.99,21,
18/09/2018,56.14,22,
19/09/2018,44.02,23,
19/09/2018,38.44,0,
19/09/2018,29.91,1,
19/09/2018,25.5,2,
19/09/2018,26,3,
19/09/2018,31.5,4,
19/09/2018,54.88,5,
19/09/2018,69.2,6,
19/09/2018,76.78,7,
19/09/2018,84.49,8,
19/09/2018,74.99,9,
19/09/2018,66.77,10,
19/09/2018,61.07,11,
19/09/2018,67,12,
19/09/2018,66,13,
19/09/2018,57.5,14,
19/09/2018,61,15,
19/09/2018,72.07,16,
19/09/2018,81.6,17,
19/09/2018,88.53,18,
19/09/2018,87.7,19,
19/09/2018,80.7,20,
19/09/2018,61,21,
19/09/2018,53.26,22,
20/09/2018,45.77,23,
20/09/2018,38.25,0,
20/09/2018,36.71,1,
20/09/2018,36.53,2,
20/09/2018,39.05,3,
20/09/2018,44.81,4,
20/09/2018,61.22,5,
20/09/2018,69.29,6,
20/09/2018,69.02,7,
20/09/2018,68.65,8,
20/09/2018,73.03,9,
20/09/2018,71.95,10,
20/09/2018,73.1,11,
20/09/2018,71.98,12,
20/09/2018,66.5,13,
20/09/2018,66.5,14,
20/09/2018,73.1,15,
20/09/2018,81.4,16,
20/09/2018,80.99,17,
20/09/2018,84,18,
20/09/2018,81.65,19,
20/09/2018,69,20,
20/09/2018,63,21,
20/09/2018,56.6,22,
21/09/2018,78.4,23,
21/09/2018,60,0,
21/09/2018,54.93,1,
21/09/2018,38.6,2,
21/09/2018,29.97,3,
21/09/2018,31.86,4,
21/09/2018,51.95,5,
21/09/2018,70,6,
21/09/2018,84.93,7,
21/09/2018,90.7,8,
21/09/2018,83.16,9,
21/09/2018,70,10,
21/09/2018,63.43,11,
21/09/2018,60.89,12,
21/09/2018,58.2,13,
21/09/2018,56.98,14,
21/09/2018,58.03,15,
21/09/2018,62.2,16,
21/09/2018,68,17,
21/09/2018,79.7,18,
21/09/2018,89.93,19,
21/09/2018,84.93,20,
21/09/2018,70,21,
21/09/2018,62.42,22,
22/09/2018,58,23,
22/09/2018,50.89,0,
22/09/2018,49.59,1,
22/09/2018,43.3,2,
22/09/2018,36.68,3,
22/09/2018,37.99,4,
22/09/2018,41.98,5,
22/09/2018,52.8,6,
22/09/2018,60,7,
22/09/2018,68.9,8,
22/09/2018,80.3,9,
22/09/2018,68.6,10,
22/09/2018,66.9,11,
22/09/2018,69.99,12,
22/09/2018,69.2,13,
22/09/2018,75.08,14,
22/09/2018,62.29,15,
22/09/2018,69.76,16,
22/09/2018,90,17,
22/09/2018,99.92,18,
22/09/2018,100.06,19,
22/09/2018,90,20,
22/09/2018,69,21,
22/09/2018,64.01,22,
23/09/2018,80.07,23,
23/09/2018,71,0,
23/09/2018,69.1,1,
23/09/2018,70,2,
23/09/2018,69.7,3,
23/09/2018,64.99,4,
23/09/2018,65.04,5,
23/09/2018,68.71,6,
23/09/2018,64.01,7,
23/09/2018,68,8,
23/09/2018,88.1,9,
23/09/2018,90.11,10,
23/09/2018,78.79,11,
23/09/2018,69.84,12,
23/09/2018,60.2,13,
23/09/2018,50,14,
23/09/2018,53.6,15,
23/09/2018,57.54,16,
23/09/2018,70,17,
23/09/2018,85.37,18,
23/09/2018,95,19,
23/09/2018,90,20,
23/09/2018,73.4,21,
23/09/2018,67.91,22,
24/09/2018,59.91,23,
24/09/2018,51.16,0,
24/09/2018,64.54,1,
24/09/2018,64.32,2,
24/09/2018,65,3,
24/09/2018,74.94,4,
24/09/2018,74.6,5,
24/09/2018,78.03,6,
24/09/2018,74.3,7,
24/09/2018,83.1,8,
24/09/2018,75.1,9,
24/09/2018,68.41,10,
24/09/2018,65.21,11,
24/09/2018,65.08,12,
24/09/2018,64.15,13,
24/09/2018,63.58,14,
24/09/2018,63.14,15,
24/09/2018,71.7,16,
24/09/2018,83.7,17,
24/09/2018,98.01,18,
24/09/2018,110,19,
24/09/2018,93.83,20,
24/09/2018,70,21,
24/09/2018,66.7,22,
25/09/2018,75.03,23,
25/09/2018,65,0,
25/09/2018,64,1,
25/09/2018,63.59,2,
25/09/2018,62.9,3,
25/09/2018,62,4,
25/09/2018,63.8,5,
25/09/2018,71.14,6,
25/09/2018,109,7,
25/09/2018,100.11,8,
25/09/2018,82,9,
25/09/2018,69.2,10,
25/09/2018,62.08,11,
25/09/2018,61,12,
25/09/2018,58,13,
25/09/2018,57,14,
25/09/2018,59.46,15,
25/09/2018,65.6,16,
25/09/2018,72.8,17,
25/09/2018,82.31,18,
25/09/2018,94.93,19,
25/09/2018,79,20,
25/09/2018,63.92,21,
25/09/2018,54.15,22,
26/09/2018,69.94,23,
26/09/2018,53.47,0,
26/09/2018,50.19,1,
26/09/2018,44.09,2,
26/09/2018,40.1,3,
26/09/2018,45.67,4,
26/09/2018,55.38,5,
26/09/2018,70,6,
26/09/2018,84,7,
26/09/2018,90,8,
26/09/2018,76.6,9,
26/09/2018,66.4,10,
26/09/2018,62.14,11,
26/09/2018,59.59,12,
26/09/2018,60,13,
26/09/2018,60.04,14,
26/09/2018,60.4,15,
26/09/2018,65.7,16,
